Currency,Date,ClosingPrice,24hOpen,24hHigh,24hLow
BTC,10/28/2017,5741.7225,5737.1025,5806.9225,5667.34875
BTC,10/29/2017,6151.325,5741.7225,6306.5775,5733.85625
BTC,10/30/2017,6130.56375,6151.325,6218.48875,6026.68875
BTC,10/31/2017,6424.515,6130.56375,6458.26625,6089.47375
BTC,11/1/2017,6879.365,6424.515,6922.9,6357.91
BTC,11/2/2017,7199.2375,6879.365,7355.35,6798.3975
BTC,11/3/2017,7210.46875,7199.2375,7454.03875,6994.8775
BTC,11/4/2017,7376.7425,7210.46875,7503.71875,7100.51125
BTC,11/5/2017,7231.93,7376.7425,7601.535,7202.47125
BTC,11/6/2017,7123.89375,7231.93,7423.05875,6932.42875
BTC,11/7/2017,7356.50625,7123.89375,7377.9625,6978.5875
BTC,11/8/2017,7342.82375,7356.50625,7879.06,7095.42375
BTC,11/9/2017,7250.77,7342.82375,7439.385,7058.35125
BTC,11/10/2017,6773.695,7250.77,7305.295,6422.975
BTC,11/11/2017,6075.30125,6773.695,6806.04375,6062.08625
BTC,11/12/2017,5969.13,6075.30125,6466.46,5507.29
BTC,11/13/2017,6666.27125,5969.13,6770.37,5949.5025
BTC,11/14/2017,6867.42625,6666.27125,6910.2475,6442.4
BTC,11/15/2017,7259.3,6867.42625,7336.80125,6798.9325
BTC,11/16/2017,7924.1825,7259.3,7998.39625,7172.755
BTC,11/17/2017,7598.2775,7924.1825,7984.68375,7460.11125
BTC,11/18/2017,7787.45625,7598.2775,7848.94125,7546.33375
BTC,11/19/2017,7954.7675,7787.45625,8101.91,7678.375
BTC,11/20/2017,7879.06,7954.7675,8286.17375,7818.5025
BTC,11/21/2017,8150.6325,7879.06,8362.3025,7828.535
BTC,11/22/2017,8208.75375,8150.6325,8294.495,8095.08125
BTC,11/23/2017,8094.445,8208.75375,8264.3875,7892.68
BTC,11/24/2017,8190.87125,8094.445,8333.17375,8025.19625
BTC,11/25/2017,8851.305,8190.87125,8909.31,8190.87125
BTC,11/26/2017,9573.9675,8851.305,9682.10125,8834.3875
BTC,11/27/2017,9713.09625,9573.9675,9743.12375,9382.13125
BTC,11/28/2017,10295.6225,9713.09625,10358.30625,9690.33375
BTC,11/29/2017,10542.6625,10295.6225,11377.33375,9290.29625
BTC,11/30/2017,9706.10375,10542.6625,10681.85125,9021.84874
BTC,12/1/2017,10923.20125,9706.10375,11082.27,9421.45624
BTC,12/2/2017,10973.54375,10923.20125,11156.145,10705.12999
BTC,12/3/2017,11382.20875,10973.54375,11831.5125,10495.5625
BTC,12/4/2017,11597.23125,11382.20875,11662.84375,10875.71375
BTC,12/5/2017,12230.365,11597.23125,12273.54,11473.50875
BTC,12/6/2017,13734.52,12230.365,14097.04,12152.1075
BTC,12/7/2017,16403.42125,13734.52,17153.94125,13731.82
BTC,12/8/2017,15732.1,16403.42125,16590.21375,13963.52875
BTC,12/9/2017,13152.52875,15732.1,15859.42375,13152.52875
BTC,12/10/2017,16299.2975,13152.52875,16587.8425,13152.52875
BTC,12/11/2017,16374.8975,16299.2975,17382.63874,16031.4475
BTC,12/12/2017,16678.28749,16374.8975,17615.4725,16259.2775
BTC,12/13/2017,16246.13875,16678.28749,17335.73125,15799.8675
BTC,12/14/2017,17221.65125,16246.13875,17583.2,16152.01375
BTC,12/15/2017,17436.5975,17221.65125,17872.555,16999.70375
BTC,12/16/2017,19166.97874,17436.5975,19521.7825,17436.5975
BTC,12/17/2017,18640.2625,19166.97874,19783.20625,18094.19374
BTC,12/18/2017,18984.7675,18640.2625,19227.0825,18329.145
BTC,12/19/2017,16862.57125,18984.7675,18984.7675,15577.7425
BTC,12/20/2017,16925.0175,16862.57125,17822.56625,15683.86125
BTC,12/21/2017,14182.46499,16925.0175,17301.21125,13077.93666
BTC,12/22/2017,14694.5825,14182.46499,14976.25625,10834.94375
BTC,12/23/2017,14103.21875,14694.5825,15704.34625,13483.4575
BTC,12/24/2017,13387.34875,14103.21875,14489.48375,12508.425
BTC,12/25/2017,14652.3675,13387.34875,14670.675,13196.82625
BTC,12/26/2017,15846.07375,14652.3675,16079.32375,14553.87375
BTC,12/27/2017,14362.40375,15846.07375,16476.18,13935.615
BTC,12/28/2017,14867.5725,14362.40375,14997.83375,13498.77875
BTC,12/29/2017,13643.695,14867.5725,15076.0625,13406.67125
BTC,12/30/2017,13062.145,13643.695,13826.04125,12182.52375
BTC,12/31/2017,13439.4175,13062.145,14213.44125,12587.60375
BTC,1/1/2018,13337.62125,13439.4175,13892.2425,12859.8025
BTC,1/2/2018,14881.545,13337.62125,15216.75625,12955.965
BTC,1/3/2018,15104.45,14881.545,15394.98625,14588.595
BTC,1/4/2018,14953.8525,15104.45,15194.40625,14225.16625
BTC,1/5/2018,16576.69625,14953.8525,17118.35625,14816.50875
BTC,1/6/2018,16735.10625,16576.69625,17211.92375,16254.94875
BTC,1/7/2018,15632.41125,16735.10625,16861.20875,15546.415
BTC,1/8/2018,15242.93625,15632.41125,15944.5225,13957.9125
BTC,1/9/2018,14122.825,15242.93625,15360.1325,13968.24375
BTC,1/10/2018,13269.5975,14122.825,14942.61125,13161.5775
BTC,1/11/2018,13633.36375,13269.5975,14198.5325,12845.7125
BTC,1/12/2018,14165.90625,13633.36375,14262.0075,13363.81
BTC,1/13/2018,14217.3625,14165.90625,14536.54,14013.9475
BTC,1/14/2018,13519.92625,14217.3625,14245.52,13051.59375
BTC,1/15/2018,12915.11625,13519.92625,14307.53375,12762.9975
BTC,1/16/2018,10870.16875,12915.11625,13211.24625,10063.1175
BTC,1/17/2018,11340.65,10870.16875,11764.13625,9199.5925
BTC,1/18/2018,11137.36875,11340.65,12045.095,10663.945
BTC,1/19/2018,11742.94125,11137.36875,11955.4425,11022.02875
BTC,1/20/2018,12486.06625,11742.94125,13007.25125,11596.715
BTC,1/21/2018,11508.62,12486.06625,12486.06625,11096.0525
BTC,1/22/2018,10872.9025,11508.62,11868.715,10050.7925
BTC,1/23/2018,10830.9275,10872.9025,11358.33625,9972.2875
BTC,1/24/2018,11629.375,10830.9275,11710.9975,10497.15375
BTC,1/25/2018,11524.345,11629.375,11629.375,10889.045
BTC,1/26/2018,11005.615,11524.345,11540.4075,10321.04125
BTC,1/27/2018,11452.23,11005.615,11574.36125,10855.46
BTC,1/28/2018,11412.79375,11452.23,11942.255,11303.365
BTC,1/29/2018,10917.15125,11412.79375,11480.56375,10805.81625
BTC,1/30/2018,9914.4725,10917.15125,11063.8,9627.88875
BTC,1/31/2018,9970.30875,9914.4725,10334.41875,9688.28
BTC,2/1/2018,8715.59499,9970.30875,10169.8225,8563.9275
BTC,2/2/2018,8285.50124,8715.59499,9095.79999,7695.10375
BTC,2/3/2018,9192.045,8285.50124,9471.45624,8192.62999
BTC,2/4/2018,8136.39,9192.045,9363.41124,7859.5125
BTC,2/5/2018,6332.37,8136.39,8346.90625,6197.98
BTC,2/6/2018,7270.5075,6332.37,7957.3425,5947.39625
BTC,2/7/2018,7987.28125,7270.5075,8582.92625,7207.97125
BTC,2/8/2018,8086.7725,7987.28125,8621.275,7808.22
BTC,2/9/2018,8930.13875,8086.7725,9005.03375,7754.67
BTC,2/10/2018,8045.44,8930.13875,9070.63875,8030.6725
BTC,2/11/2018,8478.92499,8045.44,8566.15875,7845.12625
BTC,2/12/2018,8766.8525,8478.92499,8977.0775,8362.84125
BTC,2/13/2018,8693.2525,8766.8525,8772.87999,8370.48375
BTC,2/14/2018,9659.2875,8693.2525,9722.5475,8693.2525
BTC,2/15/2018,10110.83875,9659.2875,10293.44,9496.01874
BTC,2/16/2018,10474.77125,10110.83875,10496.205,9718.59375
BTC,2/17/2018,10855.9375,10474.77125,11279.17875,10472.71625
BTC,2/18/2018,10537.00625,10855.9375,10963.68625,10156.38125
BTC,2/19/2018,11416.03875,10537.00625,11497.405,10405.97625
BTC,2/20/2018,10928.02,11416.03875,11767.5775,10871.53125
BTC,2/21/2018,10727.9525,10928.02,11180.56125,10244.32125
BTC,2/22/2018,9809.72125,10727.9525,10913.64875,9592.95999
BTC,2/23/2018,10412.36875,9809.72125,10454.48,9705.1625
BTC,2/24/2018,9585.285,10412.36875,10509.625,9381.17125
BTC,2/25/2018,9627.71625,9585.285,9858.15749,9304.6825
BTC,2/26/2018,10272.9025,9627.71625,10443.27625,9386.48625
BTC,2/27/2018,10903.01875,10272.9025,10953.17375,10226.84874
BTC,2/28/2018,10352.04625,10903.01875,11044.16125,10222.435
BTC,3/1/2018,11100.2925,10352.04625,11165.6575,10329.06
BTC,3/2/2018,11305.1225,11100.2925,11351.24,10784.22125
BTC,3/3/2018,11171.8175,11305.1225,11498.415,11127.895
BTC,3/4/2018,11558.475,11171.8175,11574.94125,11067.785
BTC,3/5/2018,11246.7475,11558.475,11660.2425,11182.55125
BTC,3/6/2018,10735.88625,11246.7475,11323.345,10584.95875
BTC,3/7/2018,9552.75875,10735.88625,10810.4775,9468.44625
BTC,3/8/2018,8980.19249,9552.75875,10101.28125,8897.02249
BTC,3/9/2018,9251.2925,8980.19249,9413.14625,8370.79625
BTC,3/10/2018,8680.6075,9251.2925,9505.25625,8474.54
BTC,3/11/2018,9433.47374,8680.6075,9730.08124,8588.22875
BTC,3/12/2018,9047.5125,9433.47374,9885.2225,8778.20624
BTC,3/13/2018,9260.70875,9047.5125,9474.6775,8860.875
BTC,3/14/2018,7895.98875,9260.70875,9260.70875,7760.53125
BTC,3/15/2018,8039.6025,7895.98875,8413.11125,7676.51875
BTC,3/16/2018,8206.555,8039.6025,8599.54,8035.64
BTC,3/17/2018,7667.99,8206.555,8342.135,7559.26375
BTC,3/18/2018,8189.49125,7667.99,8434.9275,7335.5725
BTC,3/19/2018,8597.3375,8189.49125,8702.465,8130.24
BTC,3/20/2018,9028.2975,8597.3375,9050.51625,8324.26125
BTC,3/21/2018,9023.7175,9028.2975,9159.90125,8765.57
BTC,3/22/2018,8411.6525,9023.7175,9045.44249,8347.285
BTC,3/23/2018,8881.98625,8411.6525,8970.66124,8296.32625
BTC,3/24/2018,8548.8125,8881.98625,9000.44375,8462.90375
BTC,3/25/2018,8429.33124,8548.8125,8660.48749,8370.48875
BTC,3/26/2018,7854.6375,8429.33124,8476.96875,7826.01375
BTC,3/27/2018,7863.255,7854.6375,8130.44875,7744.82125
BTC,3/28/2018,7866.36,7863.255,8096.01625,7814.895
BTC,3/29/2018,6861.325,7866.36,7868.8325,6686.85
BTC,3/30/2018,6970.36375,6861.325,7266.065,6593.73625
BTC,3/31/2018,6926.875,6970.36375,7213.50375,6796.82125
BTC,4/1/2018,6986.835,6926.875,7023.0875,6443.20125
BTC,4/2/2018,7182.12,6986.835,7194.8425,6854.62375
BTC,4/3/2018,7295.89,7182.12,7506.6775,7182.12
BTC,4/4/2018,6769.48375,7295.89,7385.70875,6583.85375
BTC,4/5/2018,6766.5925,6769.48375,6918.6975,6630.9025
BTC,4/6/2018,6854.92125,6766.5925,6892.49375,6513.1025
BTC,4/7/2018,6964.4325,6854.92125,7050.49625,6783.28625
BTC,4/8/2018,7125.53875,6964.4325,7159.98,6897.75
BTC,4/9/2018,6789.2675,7125.53875,7170.76,6616.57125
BTC,4/10/2018,6824.49375,6789.2675,6878.08375,6659.51
BTC,4/11/2018,6941.63875,6824.49375,6964.0825,6807.4375
BTC,4/12/2018,7823.55875,6941.63875,8055.20125,6766.37
BTC,4/13/2018,8040.88125,7823.55875,8218.70375,7767.79875
BTC,4/14/2018,8083.57375,8040.88125,8174.69875,7882.1425
BTC,4/15/2018,8160.4125,8083.57375,8407.7175,8060.46875
BTC,4/16/2018,8030.57,8160.4125,8162.8075,7909.14125
BTC,4/17/2018,7937.61,8030.57,8151.0975,7834.4
BTC,4/18/2018,8188.71875,7937.61,8253.88625,7886.1775
BTC,4/19/2018,8333.81374,8188.71875,8380.25124,8104.87875
BTC,4/20/2018,8866.67,8333.81374,8930.43,8221.25375
BTC,4/21/2018,8830.05875,8866.67,9021.07,8615.67625
BTC,4/22/2018,8868.16124,8830.05875,9009.82,8761.88375
BTC,4/23/2018,9191.82,8868.16124,9220.9675,8818.75875
BTC,4/24/2018,9373.3025,9191.82,9746.81749,9191.82
BTC,4/25/2018,8807.515,9373.3025,9514.41375,8662.285
BTC,4/26/2018,9153.64125,8807.515,9303.01874,8660.8675
BTC,4/27/2018,9144.38375,9153.64125,9372.38375,8873.65166
BTC,4/28/2018,9444.1425,9144.38375,9536.64,9085.22374
BTC,4/29/2018,9268.7175,9444.1425,9472.4975,9182.6775
BTC,4/30/2018,8949.87624,9268.7175,9344.89125,8883.5875
BTC,5/1/2018,9029.47875,8949.87624,9134.9525,8842.03249
BTC,5/2/2018,9228.8525,9029.47875,9262.32625,9025.18625
BTC,5/3/2018,9572.69875,9228.8525,9790.94249,9162.18625
BTC,5/4/2018,9817.5975,9572.69875,9855.62875,9572.69875
BTC,5/5/2018,9845.54375,9817.5975,9954.95375,9700.90625
BTC,5/6/2018,9326.76125,9845.54375,9869.65,9229.74875
BTC,5/7/2018,9424.99124,9326.76125,9454.91875,9188.65875
BTC,5/8/2018,9039.02875,9424.99124,9426.52,9003.135
BTC,5/9/2018,9327.04999,9039.02875,9360.41,8975.97374
BTC,5/10/2018,8920.25625,9327.04999,9383.295,8874.54
BTC,5/11/2018,8408.35875,8920.25625,9002.49,8350.12875
BTC,5/12/2018,8442.23875,8408.35875,8642.8025,8220.5175
BTC,5/13/2018,8398.86249,8442.23875,8758.58124,8343.305
BTC,5/14/2018,8711.38875,8398.86249,8878.945,8296.14125
BTC,5/15/2018,8159.25625,8711.38875,8835.5125,8110.32625
BTC,5/16/2018,8360.22875,8159.25625,8458.52625,8146.6825
BTC,5/17/2018,7996.82125,8360.22875,8373.22374,7931.42875
BTC,5/18/2018,8237.3425,7996.82125,8273.5375,7972.5875
BTC,5/19/2018,8250.395,8237.3425,8392.77125,8154.14625
BTC,5/20/2018,8493.13125,8250.395,8582.8025,8230.20999
BTC,5/21/2018,8324.025,8493.13125,8566.1375,8260.78125
BTC,5/22/2018,7951.51375,8324.025,8344.72374,7866.72875
BTC,5/23/2018,7614.96375,7951.51375,7951.8025,7442.241484
BTC,5/24/2018,7599.9525,7614.96375,7721.83125,7272.645
BTC,5/25/2018,7436.835,7599.9525,7651.105547,7335.300817
BTC,5/26/2018,7296.79625,7436.835,7617.84528,7226.65
BTC,5/27/2018,7383.2175,7296.79625,7431.44,7251.02
BTC,5/28/2018,7118.42375,7383.2175,7386.68,7043.282359
BTC,5/29/2018,7491.61125,7118.42375,7562.366729,7051.957839
BTC,5/30/2018,7363.27625,7491.61125,7541.095759,7282.183728
BTC,5/31/2018,7490.62125,7540.810522,7614.063908,7361.565
BTC,6/1/2018,7518.333329,7494.065482,7599.180474,7393.287588
BTC,6/2/2018,7630.403388,7516.612569,7696.542926,7450.698017
BTC,6/3/2018,7716.145068,7638.232021,7774.829285,7600.263944
BTC,6/4/2018,7505.589277,7706.639829,7760.178308,7451.523947
BTC,6/5/2018,7624.187971,7505.589281,7671.307622,7361.002623
BTC,6/6/2018,7658.57,7617.98,7694.6,7485
BTC,6/7/2018,7684.93,7658.57,7747,7630
BTC,6/8/2018,7618.11,7684.93,7697,7540
BTC,6/9/2018,7495.1,7618.11,7678,7468.39
BTC,6/10/2018,6770.31,7495.1,7496.41,6645
BTC,6/11/2018,6780.340803,6680.21686,6798.662936,6673.12368
BTC,6/12/2018,6525.329182,6870.410349,6907.50249,6465.076128
BTC,6/13/2018,6321.655965,6525.096386,6599.719555,6154.350129
BTC,6/14/2018,6601.324158,6296.326859,6671.788652,6270.445304
BTC,6/15/2018,6397.44117,6632.446195,6642.518193,6396.940015
BTC,6/16/2018,6529.544015,6397.44117,6544.614891,6329.190046
BTC,6/17/2018,6482.868697,6491.968323,6555.9438,6431.089233
BTC,6/18/2018,6711.64967,6442.528523,6772.249183,6382.442661
BTC,6/19/2018,6731.710147,6706.626795,6808.166271,6669.843567
BTC,6/20/2018,6736.867721,6735.936984,6806.363426,6569.906701
BTC,6/21/2018,6729.925937,6760.255096,6787.424078,6682.936194
BTC,6/22/2018,6099.445277,6729.498689,6729.900593,5987.768386
BTC,6/23/2018,6198.700824,6041.926012,6313.565038,6019.834015
BTC,6/24/2018,6142.39257,6198.040366,6257.116743,5796.492519
BTC,6/25/2018,6244.328455,6146.279887,6321.135782,6090.149999
BTC,6/26/2018,6148.422705,6237.509614,6267.872,6101.731205
BTC,6/27/2018,6140.1915,6153.025474,6160.893065,6004.181118
BTC,6/28/2018,5954.526582,6143.851708,6185.04441,5913.012632
BTC,6/29/2018,6189.309252,5952.988658,6226.676707,5809.869959
BTC,6/30/2018,6343.8922,6185.103664,6449.892081,6137.955883
BTC,7/1/2018,6373.277854,6393.223356,6445.831244,6258.346633
BTC,7/2/2018,6629.749595,6373.184975,6682.757452,6269.923682
BTC,7/3/2018,6482.830594,6614.419253,6678.19556,6471.690858
BTC,7/4/2018,6589.632793,6511.020037,6788.307492,6415.496256
BTC,7/5/2018,6538.682432,6590.003356,6699.790032,6460.276241
BTC,7/6/2018,6596.53,6532.95,6638,6443.16898
BTC,7/7/2018,6570.427592,6580.314622,6621.102558,6501.459277
BTC,7/8/2018,6744.988679,6570.427115,6800.015281,6570.405832
BTC,7/9/2018,6694.530851,6744.988679,6798.959786,6667.489981
BTC,7/10/2018,6364.38759,6694.530851,6701.549171,6326.492899
BTC,7/11/2018,6360.446668,6296.981692,6400.579589,6271.592929
BTC,7/12/2018,6144.810118,6374.974582,6375.068356,6126.029743
BTC,7/13/2018,6215.59,6244.68,6335.602954,6126.889781
BTC,7/14/2018,6254.678129,6254.799008,6323.038256,6182.083723
BTC,7/15/2018,6366.349904,6254.678129,6398.468153,6230.848947
BTC,7/16/2018,6671.625919,6356.108875,6709.159824,6335.123157
BTC,7/17/2018,7315.55104,6727.456337,7379.234744,6658.408659
BTC,7/18/2018,7359.737018,7316.147712,7581.570739,7245.303111
BTC,7/19/2018,7484.63967,7359.737036,7557.513087,7282.772794
BTC,7/20/2018,7357.445677,7484.639663,7697.005345,7281.406498
BTC,7/21/2018,7424.734238,7337.282091,7456.464384,7215.327022
BTC,7/22/2018,7411.200525,7424.503503,7571.740451,7341.523165
BTC,7/23/2018,7730.24748,7400.464661,7805.491249,7374.251359
BTC,7/24/2018,8325.801534,7730.248177,8359.319474,7695.982837
BTC,7/25/2018,8271.59792,8320.159947,8486.01168,8056.018565
BTC,7/26/2018,7925.247396,8269.532335,8313.126681,7914.600936
BTC,7/27/2018,8254.277348,7933.125251,8277.703662,7801.009443
BTC,7/28/2018,8184.695535,8182.375003,8233.482102,8063.326116
BTC,7/29/2018,8201.89009,8184.696086,8292.515658,8119.71331
BTC,7/30/2018,8166.38836,8215.215969,8274.533757,7862.074283
BTC,7/31/2018,7700.834129,8166.688399,8198.484617,7666.290884
BTC,8/1/2018,7588.58618,7732.347291,7751.87765,7440.241506
BTC,8/2/2018,7547.314951,7589.374917,7698.487139,7460.295
BTC,8/3/2018,7423.074378,7527.040399,7533.667263,7271.202487
BTC,8/4/2018,7396.041122,7423.075093,7501.316029,7359.236813
BTC,8/5/2018,7411.515299,7395.622456,7413.130811,7386.062077
BTC,8/6/2018,7402.336634,7411.5153,7417.408688,7401.375071
BTC,8/7/2018,6748.441484,7402.336631,7412.287461,6678.28556
BTC,8/8/2018,6460.153155,6721.43509,6750.408312,6396.088336
BTC,8/9/2018,6482.973449,6460.153697,6483.498065,6455.990701
BTC,8/10/2018,6092.533104,6482.968724,6494.016385,6008.854855
BTC,8/11/2018,6391.599258,6101.856478,6473.271658,5982.215632
BTC,8/12/2018,6338.738957,6392.972745,6450.72431,6147.760509
BTC,8/13/2018,6260.192995,6338.738903,6532.599017,6150.224816
BTC,8/14/2018,6123.447601,6256.844082,6285.55769,5884.779259
BTC,8/15/2018,6332.6069,6186.971207,6587.317958,6180.25542
BTC,8/16/2018,6273.88807,6332.6069,6467.86245,6210.161423
BTC,8/17/2018,6566.595283,6277.041776,6572.931093,6259.389957
BTC,8/18/2018,6396.946369,6559.693837,6616.676752,6300.114994
BTC,8/19/2018,6516.668382,6391.086269,6539.964724,6302.207382
BTC,8/20/2018,6299.395333,6516.772572,6523.486097,6280.326328
BTC,8/21/2018,6470.733567,6252.328859,6494.665011,6240.901886
BTC,8/22/2018,6355.881809,6470.074511,6882.835906,6250.653823
BTC,8/23/2018,6503.832362,6360.216985,6559.279489,6347.079538
BTC,8/24/2018,6675.360683,6525.526663,6711.493665,6456.798837
BTC,8/25/2018,6725.032327,6683.354502,6781.075889,6657.387532
BTC,8/26/2018,6689.822683,6725.032327,6776.896406,6570.729822
BTC,8/27/2018,6756.628926,6702.39195,6768.305515,6646.168014
BTC,8/28/2018,7084.293617,6753.31045,7126.730535,6739.190715
BTC,8/29/2018,7059.231235,7079.540613,7133.646631,6923.645531
BTC,8/30/2018,6938.914582,7040.075012,7063.44051,6805.198514
BTC,8/31/2018,7028.447312,6938.762942,7089.1748,6877.286733
BTC,9/1/2018,7198.058436,7028.447311,7273.526925,7002.341106
BTC,9/2/2018,7282.858514,7198.057948,7339.812044,7130.172251
BTC,9/3/2018,7260.251593,7282.231751,7335.455082,7198.264981
BTC,9/4/2018,7361.271864,7263.067297,7417.667037,7240.376738
BTC,9/5/2018,6913.115013,7359.974361,7399.538604,6860.772764
BTC,9/6/2018,6471.493884,6913.115013,6927.094091,6301.93633
BTC,9/7/2018,6400.268706,6515.39349,6539.798813,6318.952229
BTC,9/8/2018,6181.744207,6400.3353,6479.20264,6120.293704
BTC,9/9/2018,6253.937201,6183.97778,6447.313782,6144.924046
BTC,9/10/2018,6275.083132,6253.935863,6379.81011,6226.244827
BTC,9/11/2018,6275.669588,6275.086286,6278.477001,6270.784163
BTC,9/12/2018,6277.494409,6275.667962,6278.128034,6270.935037
BTC,9/13/2018,6283.1842,6277.232888,6284.247704,6277.230431
BTC,9/14/2018,6285.982466,6283.1845,6287.36465,6279.938808
BTC,9/15/2018,6280.310107,6284.486393,6286.252578,6279.348037
BTC,9/16/2018,6281.409356,6280.041314,6282.095007,6277.600747
BTC,9/17/2018,6273.220083,6281.409355,6282.800877,6271.079572
BTC,9/18/2018,6278.595486,6273.220083,6280.962297,6271.894453
BTC,9/19/2018,6282.610727,6277.484108,6291.6152,6265.094017
BTC,9/20/2018,6288.07017,6388.4,6532.96,6276.09445
BTC,9/21/2018,6317.699685,6288.070074,6327.366866,6286.82408
BTC,9/22/2018,6293.836421,6317.699923,6319.325727,6292.470693
BTC,9/23/2018,6289.621327,6293.836421,6294.346274,6287.252102
BTC,9/24/2018,6466.994564,6289.620676,6662.423134,6286.529049
BTC,9/25/2018,6391.385981,6466.994518,6480.688089,6331.802231
BTC,9/26/2018,6509.776621,6391.385985,6559.484428,6389.429599
BTC,9/27/2018,6698.416047,6509.777014,6737.943844,6435.757875
BTC,9/28/2018,6502.688151,6698.416756,6799.930721,6487.953569
BTC,9/29/2018,6576.61432,6502.686952,6633.760949,6468.403572
BTC,9/30/2018,6647.387947,6576.616083,6664.394229,6537.792079
BTC,10/1/2018,6603.754342,6647.387803,6659.79686,6510.647196
BTC,10/2/2018,6576.354229,6539.322738,6585.475311,6532.148927
BTC,10/3/2018,6481.24577,6577.997152,6578.001542,6433.655985
BTC,10/4/2018,6594.935786,6506.454452,6642.005362,6501.934563
BTC,10/5/2018,6630.575297,6594.935786,6680.775154,6554.811033
BTC,10/6/2018,6595.260326,6634.134241,6644.564476,6571.472662
BTC,10/7/2018,6591.686318,6595.260368,6637.223291,6547.187842
BTC,10/8/2018,6662.8685,6614.103706,6696.495814,6591.206968
BTC,10/9/2018,6663.021071,6662.868499,6676.230859,6601.479356
BTC,10/10/2018,6619.495845,6663.020979,6663.020979,6546.963287
BTC,10/11/2018,6285.859203,6628.470053,6628.582997,6221.48545
BTC,10/12/2018,6309.198921,6285.506332,6350.784169,6207.718289
BTC,10/13/2018,6331.131154,6309.19844,6336.091101,6271.48444
BTC,10/14/2018,6361.417016,6329.97705,6408.601641,6319.713209
BTC,10/15/2018,6721.587503,6341.380722,7586.524634,6306.184686
BTC,10/16/2018,6724.833078,6723.097511,6897.033441,6679.922098
BTC,10/17/2018,6444.74701,6724.833124,6802.158612,6432.047212
BTC,10/18/2018,6374.648863,6450.064663,6486.474922,6335.173505
BTC,10/19/2018,6372.686817,6374.648863,6407.227988,6339.265011
BTC,10/20/2018,6407.479085,6360.83549,6438.790347,6342.061455
BTC,10/21/2018,6412.530491,6406.390391,6472.834459,6398.003393
BTC,10/22/2018,6396.880154,6412.204305,6437.074557,6362.332866
BTC,10/23/2018,6396.252324,6405.565596,6434.977703,6352.138046
BTC,10/24/2018,6407.667175,6402.02255,6460.249804,6383.94633
BTC,10/25/2018,6405.500726,6412.566041,6421.783207,6358.259247
BTC,10/26/2018,6392.179337,6405.336552,6448.028506,6370.195735
BTC,10/27/2018,6436.355484,6392.845687,6442.889414,6389.344445
BTC,10/28/2018,6429.687141,6441.739221,6442.090373,6408.770584
BTC,10/29/2018,6266.189683,6430.150405,6439.457696,6211.560523
BTC,10/30/2018,6276.4645,6265.91015,6313.272457,6247.517585
BTC,10/31/2018,6321.713671,6276.734671,6394.783431,6207.057336
BTC,11/1/2018,6341.094813,6322.093628,6376.656227,6296.589337
BTC,11/2/2018,6360.141272,6340.400656,6409.156466,6336.649751
BTC,11/3/2018,6344.738943,6360.719812,6371.23797,6292.151812
BTC,11/4/2018,6405.139755,6344.738943,6473.778438,6318.627622
BTC,11/5/2018,6396.352124,6405.140331,6440.957228,6374.69889
BTC,11/6/2018,6425.917802,6404.377175,6449.998745,6377.542775
BTC,11/7/2018,6514.489453,6426.655222,6553.951932,6424.658626
BTC,11/8/2018,6412.524289,6518.336088,6530.733661,6400.936546
BTC,11/9/2018,6343.632504,6412.524,6433.253185,6309.652653
BTC,11/10/2018,6365.655232,6338.781895,6396.877364,6335.218051
BTC,11/11/2018,6327.480646,6360.005434,6380.813434,6292.721847
BTC,11/12/2018,6327.154696,6370.273273,6391.766568,6305.010271
BTC,11/13/2018,6282.438677,6327.154697,6331.487634,6245.238174
BTC,11/14/2018,5524.801093,6281.604411,6295.953866,5390.11663
BTC,11/15/2018,5511.152834,5524.764809,5692.068952,5244.694267
BTC,11/16/2018,5448.600634,5573.017153,5608.722588,5423.050404
BTC,11/17/2018,5497.411279,5513.42386,5564.028968,5466.50059
BTC,11/18/2018,5553.014895,5497.367784,5638.976973,5495.677822
BTC,11/19/2018,4800.342897,5553.014747,5610.149551,4708.864255
BTC,11/20/2018,4246.312774,4744.619841,4888.622712,4076.594717
BTC,11/21/2018,4478.299558,4364.741549,4631.902485,4250.165063
BTC,11/22/2018,4405.744031,4476.227244,4591.879115,4354.568649
BTC,11/23/2018,4329.91722,4405.744487,4405.744585,4119.999691
BTC,11/24/2018,3728.872648,4329.925425,4378.509892,3668.61397
BTC,11/25/2018,3951.205029,3788.289089,4101.999387,3447.576041
BTC,11/26/2018,3640.557165,3951.21152,4064.748217,3530.721646
BTC,11/27/2018,3792.192364,3640.937925,3830.820142,3559.324065
BTC,11/28/2018,4174.319972,3792.195994,4341.439922,3752.446179
BTC,11/29/2018,4218.608363,4220.323335,4400.462583,4082.319821
BTC,11/30/2018,3952.447895,4241.7447,4299.976374,3878.658101
BTC,12/1/2018,4178.603828,3953.521462,4251.369948,3904.394191
BTC,12/2/2018,4118.518242,4138.47706,4255.954021,4038.098584
BTC,12/3/2018,3847.032737,4092.851115,4104.858957,3755.326092
BTC,12/4/2018,3889.29212,3847.02046,4034.531558,3724.003343
BTC,12/5/2018,3713.573383,3889.292261,3913.531776,3675.541484
BTC,12/6/2018,3578.206624,3696.351467,3838.120977,3547.013939
BTC,12/7/2018,3391.874146,3578.207206,3621.501257,3201.762797
